883,午,noon; sign of the horse; 11AM-1PM; seventh sign of Chinese zodiac
884,現,present; existing; actual
885,言,say
886,限,limit; restrict; to best of ability
887,個,individual; counter for articles
888,呼,call; call out to; invite
889,経,sutra; longitude; pass thru; expire; warp
890,計,plot; plan; scheme; measure
891,警,admonish; commandment
892,撃,beat; attack; defeat; conquer
893,決,decide; fix; agree upon; appoint
894,結,tie; bind; contract; join; organize; do up hair; fasten
895,月,month; moon
896,件,affair; case; matter; item
897,建,build
898,検,examination; investigate
899,権,authority; power; rights
900,研,polish; study of; sharpen
901,県,prefecture
902,見,see; hopes; chances; idea; opinion; look at; visible
903,験,verification; effect; testing
904,元,beginning; former time; origin
905,原,meadow; original; primitive; field; plain; prairie; tundra; wilderness
906,減,dwindle; decrease; reduce; decline; curtail; get hungry
907,形,shape; form; style
908,景,scenery; view
909,近,near; early; akin; tantamount
910,金,gold
911,銀,silver
912,九,nine
913,区,ward; district
914,空,empty; sky; void; vacant; vacuum
915,軍,army; force; troops; war; battle
916,係,person in charge; connection; duty; concern oneself
917,型,mould; type; model
918,教,teach; faith; doctrine
919,況,condition; situation
920,業,business; vocation; arts; performance
921,局,bureau; board; office; affair; conclusion; court lady; lady-in-waiting; her apartment
922,極,poles; settlement; conclusion; end; highest rank; electric poles; very; extremely; most; highly; 10**48
923,強,strong
924,境,boundary; border; region
925,挙,raise; plan; project; behavior; actions
926,京,capital; 10**16
927,供,submit; offer; present; serve (meal); accompany
928,共,together; both; neither; all; and; alike; with
929,協,co-; cooperation
930,去,gone; past; quit; leave; elapse; eliminate; divorce
931,気,spirit; mind; air; atmosphere; mood
932,規,standard; measure
933,記,scribe; account; narrative
934,起,rouse; wake up; get up
935,技,skill; art; craft; ability; feat; performance; vocation; arts
936,疑,doubt; distrust; be suspicious; question
937,義,righteousness; justice; morality; honor; loyalty; meaning
938,議,deliberation; consultation; debate; consideration
939,宮,Shinto shrine; constellations; palace; princess
940,急,hurry; emergency; sudden; steep
941,求,request; want; wish for; require; demand
942,球,ball; sphere
943,究,research; study
944,期,period; time; date; term
945,機,mechanism; opportunity; occasion; machine; airplane
946,基,fundamentals; radical (chem); counter for machines; foundation
947,間,interval; space
948,関,connection; barrier; gateway; involve; concerning
949,韓,Korea
950,含,include; bear in mind; understand; cherish
951,企,undertake; scheme; design; attempt; plan
952,観,outlook; look; appearance; condition; view
953,株,stocks; stump; shares; stock; counter for small plants
954,官,bureaucrat; the government
955,幹,tree trunk
956,感,emotion; feeling; sensation
957,環,ring; circle; link; wheel
958,監,oversee; official; govt office; rule; administer
959,改,reformation; change; modify; mend; renew; examine; inspect; search
960,海,sea; ocean
961,界,world
962,開,open; unfold; unseal
963,外,outside
964,害,harm; injury
965,各,each; every; either
966,格,"status; rank; capacity; character; case (law, grammar)"
967,核,nucleus; core; kernel
968,確,assurance; firm; tight; hard; solid; confirm; clear; evident
969,閣,tower; tall building; palace
970,革,leather; become serious; skin; hide; pelt
971,学,study; learning; science
972,楽,music; comfort; ease
973,額,forehead; tablet; plaque; framed picture; sum; amount; volume
974,割,proportion; comparatively; divide; cut; separate; split
975,活,lively; resuscitation; being helped; living
976,運,carry; luck; destiny; fate; lot; transport; progress; advance
977,営,occupation; camp; perform; build; conduct (business)
978,影,shadow; silhouette; phantom
979,映,reflect; reflection; projection
980,英,England; English
981,衛,defense; protection
982,円,circle; yen; round
983,援,abet; help; save
984,演,performance; act; play; render; stage
985,応,apply; answer; yes; OK; reply; accept
986,横,sideways; side; horizontal; width; woof
987,欧,Europe
988,岡,mount; hill; knoll
989,音,sound; noise
990,下,below; down; descend; give; low; inferior
991,化,change; take the form of; influence; enchant; delude; -ization
992,何,what
993,価,value; price
994,加,add; addition; increase; join; include; Canada
995,可,can; passable; mustn't; should not; do not
996,家,house; home
997,果,fruit; reward; carry out; achieve; complete; end; finish; succeed
998,課,chapter; lesson; section; department; division; counter for chapters (of a book)
999,過,overdo; exceed; go beyond; error
1000,画,brush-stroke; picture
1001,会,meeting; meet; party; association; interview; join
1002,解,unravel; notes; key; explanation; understanding; untie; undo; solve; answer; cancel; absolve; explain; minute
1003,回,-times; round; game; revolve; counter for occurrences
1004,安,relax; cheap; low; quiet; rested; contented; peaceful
1005,案,plan; suggestion; draft; ponder; fear; proposition; idea; expectation; bill; worry
1006,以,by means of; because; in view of; compared with
1007,位,rank; grade; throne; crown; about; some
1008,委,committee; entrust to; leave to; devote; discard
1009,意,idea; mind; heart; taste; thought; desire; care; liking
1010,移,"shift; move; change; drift; catch (cold, fire); pass into"
1011,違,difference; differ
1012,医,doctor; medicine
1013,井,well; well crib; town; community
1014,域,range; region; limits; stage; level
1015,育,bring up; grow up; raise; rear
1016,一,one; one radical (no.1)
1017,員,employee; member; number; the one in charge
1018,引,pull; tug; jerk; admit; install; quote; refer to
1019,院,Inst.; institution; temple; mansion; school
1020,歴,curriculum; continuation; passage of time
1021,連,take along; lead; join; connect; party; gang; clique
1022,労,labor; thank for; reward for; toil; trouble
1023,老,old man; old age; grow old
1024,録,record
1025,良,good; pleasing; skilled
1026,量,quantity; measure; weight; amount; consider; estimate; surmise
1027,輪,wheel; ring; circle; link; loop; counter for wheels and flowers
1028,類,sort; kind; variety; class; genus
1029,令,orders; ancient laws; command; decree
1030,例,example; custom; usage; precedent
1031,冷,"cool; cold (beer, person); chill"
1032,要,need; main point; essence; pivot; key to
1033,養,foster; bring up; rear; develop; nurture
1034,浴,bathe; be favored with; bask in
1035,利,profit; advantage; benefit
1036,陸,land; six
1037,料,fee; materials
1038,勇,courage; cheer up; be in high spirits; bravery; heroism
1039,約,promise; approximately; shrink
1040,満,full; fullness; enough; satisfy
1041,未,un-; not yet; hitherto; still; even now; sign of the ram; 1-3PM; eighth sign of Chinese zodiac
1042,脈,vein; pulse; hope
1043,民,people; nation; subjects
1044,無,nothingness; none; ain't; nothing; nil; not
1045,末,end; close; tip; powder; posterity
1046,包,wrap; pack up; cover; conceal
1047,法,method; law; rule; principle; model; system
1048,望,ambition; full moon; hope; desire; aspire to; expect
1049,牧,breed; care for; shepherd; feed; pasture
1050,便,convenience
1051,兵,soldier; private; troops; army; warfare; strategy; tactics
1052,別,separate; branch off; diverge; fork; another; extra; specially
1053,変,unusual; change; strange
1054,辺,environs; boundary; border; vicinity
1055,副,vice-; duplicate; copy
1056,粉,flour; powder; dust
1057,不,negative; non-; bad; ugly; clumsy
1058,付,adhere; attach; refer to; append
1059,夫,husband; man
1060,府,borough; urban prefecture; govt office; representative body; storehouse
1061,飯,meal; boiled rice
1062,費,expense; cost; spend; consume; waste
1063,飛,fly; skip (pages); scatter
1064,必,invariably; certain; inevitable
1065,標,signpost; seal; mark; stamp; imprint; symbol; emblem; trademark; evidence; souvenir; target
1066,票,ballot; label; ticket; sign
1067,博,Dr.; command; esteem; win acclaim; Ph.D.; exposition; fair
1068,熱,heat; temperature; fever; mania; passion
1069,念,wish; sense; idea; thought; feeling; desire; attention
1070,敗,failure; defeat; reversal
1071,梅,plum
1072,働,work; (kokuji)
1073,堂,public chamber; hall
1074,得,gain; get; find; earn; acquire; can; may; able to; profit; advantage; benefit
1075,特,special
1076,毒,poison; virus; venom; germ; harm; injury; spite
1077,灯,lamp; a light; light; counter for lights
1078,努,toil; diligent; as much as possible
1079,徒,junior; emptiness; vanity; futility; uselessness; ephemeral thing; gang; set; party; people
1080,兆,portent; 10**12; trillion; sign; omen; symptoms
1081,腸,intestines; guts; bowels; viscera
1082,低,lower; short; humble
1083,停,halt; stopping
1084,底,bottom; sole; depth; bottom price; base; kind; sort
1085,的,bull's eye; mark; target; object; adjective ending
1086,典,code; ceremony; law; rule
1087,伝,transmit; go along; walk along; follow; report; communicate; legend; tradition
1088,貯,savings; store; lay in; keep; wear mustache
1089,置,placement; put; set; deposit; leave behind; keep; employ; pawn
1090,仲,go-between; relationship
1091,達,accomplished; reach; arrive; attain
1092,単,simple; one; single; merely
1093,隊,regiment; party; company; squad
1094,帯,sash; belt; obi; zone; region
1095,巣,nest; rookery; hive; cobweb; den
1096,争,contend; dispute; argue
1097,側,side; lean; oppose; regret
1098,束,bundle; sheaf; ream; tie in bundles; govern; manage; control
1099,続,continue; series; sequel
1100,卒,graduate; soldier; private; die
1101,孫,grandchild; descendants
1102,倉,godown; warehouse; storehouse; cellar; treasury
1103,席,seat; mat; occasion; place
1104,積,volume; product (x*y); acreage; contents; pile up; stack; load; amass
1105,折,fold; break; fracture; bend; yield; submit
1106,節,node; season; period; occasion; verse; clause; stanza; honor; joint; knuckle; knob; knot; tune; melody
1107,説,rumor; opinion; theory
1108,戦,war; battle; match
1109,浅,shallow; superficial; frivolous; wretched; shameful
1110,選,elect; select; choose; prefer
1111,然,sort of thing; so; if so; in that case; well
1112,清,pure; purify; cleanse; exorcise; Manchu dynasty
1113,静,quiet
1114,成,turn into; become; get; grow; elapse; reach
1115,信,faith; truth; fidelity; trust
1116,臣,retainer; subject
1117,順,obey; order; turn; right; docility; occasion
1118,初,first time; beginning
1119,唱,chant; recite; call upon; yell
1120,松,pine tree
1121,焼,bake; burning
1122,照,illuminate; shine; compare; bashful
1123,省,focus; government ministry; conserve
1124,笑,laugh
1125,象,elephant; pattern after; imitate; image; shape; sign (of the times)
1126,賞,prize; reward; praise
1127,祝,celebrate; congratulate
1128,周,circumference; circuit; lap
1129,種,species; kind; class; variety; seed
1130,借,borrow; rent
1131,辞,resign; word; term; expression
1132,失,lose; error; fault; disadvantage; loss
1133,試,test; try; attempt; experiment; ordeal
1134,児,newborn babe; child; young of animals
1135,治,reign; be at peace; calm down; subdue; quell; govt; cure; heal; rule; conserve
1136,氏,family name; surname; clan
1137,史,history; chronicle
1138,士,gentleman; samurai; samurai radical (no. 33)
1139,参,nonplussed; three; going; coming; visiting; visit; be defeated; die; be madly in love
1140,散,scatter; disperse; spend; squander
1141,産,products; bear; give birth; yield; childbirth; native; property
1142,残,remainder; leftover; balance
1143,司,director; official; govt office; rule; administer
1144,察,guess; presume; surmise; judge; understand
1145,札,tag; paper money; counter for bonds; placard; bid
1146,殺,kill; murder; butcher; slice off; split; diminish; reduce; spoil
1147,刷,printing; print
1148,菜,vegetable; side dish; greens
1149,材,lumber; log; timber; wood; talent
1150,昨,yesterday; previous
